country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",26-03-2025 22:00,25.859655,85.77944,SO2,9,19,15
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",26-03-2025 22:00,22.368195,82.746431,NO2,31,45,36
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",26-03-2025 22:00,22.368195,82.746431,CO,36,66,42
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",26-03-2025 22:00,22.348441,82.549611,NO2,68,90,80
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",26-03-2025 22:00,22.348441,82.549611,SO2,9,12,10
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",26-03-2025 22:00,22.348441,82.549611,CO,14,84,30
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",26-03-2025 22:00,25.599486,85.113666,SO2,14,26,19
India,Bihar,Patna,"Samanpura, Patna - BSPCB",26-03-2025 22:00,25.596727,85.085624,OZONE,18,59,51
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",26-03-2025 22:00,28.6811736,77.3025234,OZONE,8,62,36
India,Delhi,Delhi,"ITO, Delhi - CPCB",26-03-2025 22:00,28.628624,77.24106,CO,30,131,69
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",26-03-2025 22:00,28.73282,77.170633,PM10,121,422,280
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",26-03-2025 22:00,28.58028,77.233829,SO2,3,33,16
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",26-03-2025 22:00,28.58028,77.233829,CO,7,127,46
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM",26-03-2025 22:00,28.588333,77.221667,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",26-03-2025 22:00,28.5918245,77.2273074,PM10,107,241,160
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",26-03-2025 22:00,28.5918245,77.2273074,CO,16,68,33
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",26-03-2025 22:00,28.570173,76.933762,NO2,61,149,98
India,Delhi,Delhi,"Narela, Delhi - DPCC",26-03-2025 22:00,28.822836,77.101981,PM2.5,41,411,252
India,Delhi,Delhi,"Narela, Delhi - DPCC",26-03-2025 22:00,28.822836,77.101981,NH3,6,11,8
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",26-03-2025 22:00,28.56789,77.250515,NO2,24,113,69
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",26-03-2025 22:00,28.56789,77.250515,OZONE,4,300,136
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",26-03-2025 22:00,28.6573814,77.1585447,CO,52,122,89
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",26-03-2025 22:00,28.6573814,77.1585447,OZONE,8,226,79
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",26-03-2025 22:00,28.530785,77.271255,PM2.5,47,396,225
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",26-03-2025 22:00,28.710508,77.249485,SO2,14,34,19
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",26-03-2025 22:00,28.531346,77.190156,CO,22,112,45
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",26-03-2025 22:00,28.531346,77.190156,OZONE,3,237,116
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",26-03-2025 22:00,28.699793,77.165453,PM2.5,70,393,293
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",26-03-2025 22:00,28.699793,77.165453,PM10,116,441,297
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",26-03-2025 22:00,23.107969,72.574648,PM2.5,66,382,155
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",26-03-2025 22:00,28.4706914,77.1099364,PM2.5,22,251,180
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",26-03-2025 22:00,28.4706914,77.1099364,PM10,90,219,160
India,Delhi,Delhi,"Bawana, Delhi - DPCC",26-03-2025 22:00,28.7762,77.051074,PM2.5,48,431,260
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",26-03-2025 22:00,28.7256504,77.2011573,NO2,NA,NA,NA
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",26-03-2025 22:00,28.656756,77.227234,SO2,13,46,20
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",26-03-2025 22:00,28.611281,77.237738,PM2.5,40,334,202
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",26-03-2025 22:00,28.611281,77.237738,OZONE,2,248,103
India,Delhi,Delhi,"Mundka, Delhi - DPCC",26-03-2025 22:00,28.684678,77.076574,PM2.5,40,453,253
India,Delhi,Delhi,"Mundka, Delhi - DPCC",26-03-2025 22:00,28.684678,77.076574,PM10,119,500,337
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",26-03-2025 22:00,28.60909,77.0325413,OZONE,16,68,33
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",26-03-2025 22:00,28.498571,77.26484,CO,8,111,47
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",26-03-2025 22:00,28.5710274,77.0719006,OZONE,5,72,32
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",26-03-2025 22:00,28.5627763,77.1180053,PM10,69,411,207
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",26-03-2025 22:00,28.5627763,77.1180053,CO,38,105,53
India,Delhi,Delhi,"Rohini, Delhi - DPCC",26-03-2025 22:00,28.732528,77.11992,SO2,7,45,21
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",26-03-2025 22:00,28.6514781,77.1473105,SO2,2,41,16
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",26-03-2025 22:00,28.5504249,77.2159377,NO2,42,44,43
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",26-03-2025 22:00,28.5504249,77.2159377,NH3,8,23,16
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",26-03-2025 22:00,28.5504249,77.2159377,OZONE,27,61,41
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",26-03-2025 22:00,28.623763,77.287209,PM10,100,400,249
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",26-03-2025 22:00,28.674045,77.131023,OZONE,1,117,45
India,Delhi,Delhi,"Pusa, Delhi - DPCC",26-03-2025 22:00,28.639652,77.146275,NH3,6,17,11
India,Delhi,Delhi,"Pusa, Delhi - IMD",26-03-2025 22:00,28.63611,77.173332,CO,19,106,50
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",26-03-2025 22:00,23.107969,72.574648,OZONE,3,99,62
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",26-03-2025 22:00,22.977134,72.553024,CO,3,66,34
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",26-03-2025 22:00,23.020509,72.579261,SO2,9,33,18
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",26-03-2025 22:00,23.076793,72.627874,NH3,4,7,6
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",26-03-2025 22:00,23.076793,72.627874,OZONE,1,65,41
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",26-03-2025 22:00,23.04307,72.562968,PM2.5,48,293,112
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",26-03-2025 22:00,23.04307,72.562968,NO2,31,117,49
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",26-03-2025 22:00,21.613267,73.010555,SO2,44,45,45
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",26-03-2025 22:00,23.243639,72.68994,PM10,66,148,99
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",26-03-2025 22:00,23.243639,72.68994,NO2,20,149,68
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",26-03-2025 22:00,23.221714,72.654328,NO2,22,24,24
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",26-03-2025 22:00,13.0246342,77.5080115,OZONE,24,26,24
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",26-03-2025 22:00,12.917348,77.622813,NH3,2,3,2
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",26-03-2025 22:00,12.917348,77.622813,SO2,3,25,12
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",26-03-2025 22:00,12.917348,77.622813,OZONE,3,45,25
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",26-03-2025 22:00,17.930306,77.482194,PM2.5,NA,NA,NA
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",26-03-2025 22:00,17.930306,77.482194,NH3,NA,NA,NA
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",26-03-2025 22:00,11.55358,76.55521,CO,17,120,27
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",26-03-2025 22:00,13.428828,77.731418,NO2,15,25,19
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",26-03-2025 22:00,20.362421,72.918013,PM2.5,35,160,86
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",26-03-2025 22:00,20.362421,72.918013,NH3,10,10,10
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",26-03-2025 22:00,20.362421,72.918013,SO2,32,37,36
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",26-03-2025 22:00,22.969611,72.6435,CO,40,101,46
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",26-03-2025 22:00,28.593883,76.270653,OZONE,NA,NA,NA
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",26-03-2025 22:00,28.39072,77.30059,PM2.5,NA,NA,NA
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",26-03-2025 22:00,28.39072,77.30059,PM10,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",26-03-2025 22:00,12.7816279,77.6299145,OZONE,24,29,24
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",26-03-2025 22:00,13.0270199,77.494094,OZONE,27,37,31
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",26-03-2025 22:00,12.921418,77.502466,NO2,20,22,21
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",26-03-2025 22:00,12.990328,77.5431385,CO,8,105,38
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",26-03-2025 22:00,13.0246342,77.5080115,PM10,26,153,64
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",26-03-2025 22:00,13.0246342,77.5080115,SO2,5,9,8
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",26-03-2025 22:00,13.328028,75.797056,SO2,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",26-03-2025 22:00,13.328028,75.797056,CO,11,110,33
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",26-03-2025 22:00,14.4758,75.9052,PM10,49,106,74
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",26-03-2025 22:00,14.4758,75.9052,NH3,2,4,2
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",26-03-2025 22:00,15.411456,75.638133,PM10,32,44,38
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",26-03-2025 22:00,15.411456,75.638133,NH3,1,3,2
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",26-03-2025 22:00,15.411456,75.638133,SO2,16,21,18
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",26-03-2025 22:00,28.4227,77.0667,OZONE,10,45,29
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",26-03-2025 22:00,28.4275,77.1465,NH3,8,27,21
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",26-03-2025 22:00,30.943887,76.801991,PM2.5,35,243,85
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",26-03-2025 22:00,34.066206,74.81982,PM10,36,70,45
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",26-03-2025 22:00,34.066206,74.81982,NH3,2,2,2
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",26-03-2025 22:00,15.888653,74.541751,CO,14,26,22
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",26-03-2025 22:00,12.951913,77.539784,NO2,14,19,16
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",26-03-2025 22:00,12.951913,77.539784,OZONE,27,204,92
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",26-03-2025 22:00,12.9756843,77.5660749,CO,48,98,65
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",26-03-2025 22:00,28.376058,77.315741,PM10,53,59,55
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",26-03-2025 22:00,28.376058,77.315741,NO2,29,32,31
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",26-03-2025 22:00,28.4417,77.3217,SO2,6,6,6
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",26-03-2025 22:00,28.4227,77.0667,NO2,10,10,10
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",26-03-2025 22:00,12.938539,77.5901,CO,12,66,25
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",26-03-2025 22:00,12.920984,77.584908,CO,1,65,24
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",26-03-2025 22:00,12.7816279,77.6299145,NH3,6,7,6
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",26-03-2025 22:00,15.34763,76.181767,PM2.5,11,34,18
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",26-03-2025 22:00,15.34763,76.181767,PM10,10,53,25
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",26-03-2025 22:00,15.34763,76.181767,CO,12,32,18
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",26-03-2025 22:00,12.415911,75.73505,PM2.5,16,37,30
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",26-03-2025 22:00,12.415911,75.73505,PM10,16,34,27
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",26-03-2025 22:00,12.415911,75.73505,NH3,1,1,1
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",26-03-2025 22:00,12.415911,75.73505,CO,9,17,15
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",26-03-2025 22:00,12.415911,75.73505,OZONE,4,5,4
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",26-03-2025 22:00,12.21041,76.37376,PM2.5,30,62,46
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",26-03-2025 22:00,12.733409,77.298051,PM10,42,88,62
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",26-03-2025 22:00,13.94,75.555917,NO2,21,29,24
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",26-03-2025 22:00,22.624758,75.675238,PM2.5,52,217,99
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",26-03-2025 22:00,22.624758,75.675238,PM10,96,194,134
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",26-03-2025 22:00,22.624758,75.675238,SO2,9,78,23
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",26-03-2025 22:00,23.331731,75.045981,SO2,15,19,16
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",26-03-2025 22:00,23.838586,78.759431,NO2,7,59,17
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",26-03-2025 22:00,23.838586,78.759431,OZONE,46,83,64
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",26-03-2025 22:00,23.8640158,78.80289321,PM10,39,152,68
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",26-03-2025 22:00,24.58434363,80.8549414,PM10,54,56,55
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",26-03-2025 22:00,24.58434363,80.8549414,CO,12,44,23
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",26-03-2025 22:00,22.431,75.5213,OZONE,11,142,72
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",26-03-2025 22:00,22.678,75.8559,OZONE,6,22,15
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",26-03-2025 22:00,22.7084,75.8815,OZONE,10,22,17
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",26-03-2025 22:00,22.76726,75.8871,PM10,37,43,39
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",26-03-2025 22:00,23.163174,79.973061,PM2.5,20,58,34
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",26-03-2025 22:00,23.163174,79.973061,NO2,32,58,45
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",26-03-2025 22:00,23.163174,79.973061,CO,10,28,14
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",26-03-2025 22:00,23.142888,79.916147,OZONE,15,111,74
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26-03-2025 22:00,26.203442,78.193251,NH3,2,2,2
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26-03-2025 22:00,26.203442,78.193251,OZONE,17,138,90
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26-03-2025 22:00,26.259242,78.216432,PM10,51,282,139
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26-03-2025 22:00,26.259242,78.216432,NO2,4,101,38
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26-03-2025 22:00,26.259242,78.216432,NH3,7,11,9
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",26-03-2025 22:00,26.200388,78.147714,PM2.5,37,271,76
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",26-03-2025 22:00,22.7289,75.8076,PM10,40,118,70
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",26-03-2025 22:00,22.431,75.5213,PM10,99,302,185
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",26-03-2025 22:00,8.8787,76.6073,PM2.5,49,57,53
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",26-03-2025 22:00,8.8787,76.6073,OZONE,29,37,35
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",26-03-2025 22:00,8.5637,76.8865,NO2,6,7,6
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",26-03-2025 22:00,8.5637,76.8865,OZONE,36,37,37
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",26-03-2025 22:00,8.5149093,76.9435879,NO2,5,16,10
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",26-03-2025 22:00,8.5149093,76.9435879,SO2,5,33,15
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",26-03-2025 22:00,8.5149093,76.9435879,OZONE,11,32,23
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",26-03-2025 22:00,10.5324,76.2159,PM2.5,41,48,44
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",26-03-2025 22:00,23.168606,79.932247,NO2,21,110,45
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",26-03-2025 22:00,23.168606,79.932247,OZONE,1,98,49
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",26-03-2025 22:00,23.218135,79.95777,PM2.5,17,126,43
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",26-03-2025 22:00,23.218135,79.95777,CO,34,131,82
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",26-03-2025 22:00,23.50016,80.23284,NH3,2,4,3
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",26-03-2025 22:00,23.50016,80.23284,OZONE,5,118,93
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",26-03-2025 22:00,24.2613009,80.7231783,NO2,34,41,38
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",26-03-2025 22:00,24.2613009,80.7231783,CO,18,26,18
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",26-03-2025 22:00,16.7602,77.1428,PM2.5,40,67,51
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",26-03-2025 22:00,16.7602,77.1428,NO2,23,39,29
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",26-03-2025 22:00,16.7602,77.1428,NH3,2,2,2
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",26-03-2025 22:00,10.073232,76.302765,PM2.5,45,75,56
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",26-03-2025 22:00,10.073232,76.302765,PM10,42,61,49
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",26-03-2025 22:00,11.875,75.3732,NO2,NA,NA,NA
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",26-03-2025 22:00,11.875,75.3732,CO,13,20,16
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",26-03-2025 22:00,14.7918,75.3896,NO2,NA,NA,NA
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",26-03-2025 22:00,14.7918,75.3896,NH3,NA,NA,NA
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",26-03-2025 22:00,17.336318,76.847397,SO2,3,6,4
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",26-03-2025 22:00,17.336318,76.847397,CO,21,72,29
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",26-03-2025 22:00,14.816666,74.141003,PM10,NA,NA,NA
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",26-03-2025 22:00,14.816666,74.141003,NH3,NA,NA,NA
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",26-03-2025 22:00,14.816666,74.141003,SO2,NA,NA,NA
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",26-03-2025 22:00,23.210494,77.425409,NH3,3,40,9
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",26-03-2025 22:00,23.210494,77.425409,OZONE,7,73,51
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",26-03-2025 22:00,23.233584,77.400574,PM10,88,172,124
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",26-03-2025 22:00,22.9682591,76.064118,NH3,7,11,9
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26-03-2025 22:00,26.203442,78.193251,PM10,54,307,131
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",26-03-2025 22:00,19.083694,72.920967,OZONE,4,30,20
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",26-03-2025 22:00,19.2058,72.8682,NO2,1,2,1
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",26-03-2025 22:00,19.2058,72.8682,NH3,3,6,4
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",26-03-2025 22:00,19.2058,72.8682,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",26-03-2025 22:00,19.0632143,72.8456324,PM2.5,26,70,46
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",26-03-2025 22:00,19.0632143,72.8456324,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",26-03-2025 22:00,19.0632143,72.8456324,CO,2,20,4
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",26-03-2025 22:00,19.1653323,72.922099,PM10,39,79,64
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",26-03-2025 22:00,19.1653323,72.922099,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",26-03-2025 22:00,19.0863,72.8888,PM10,66,136,97
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",26-03-2025 22:00,20.939198,77.765701,PM10,66,292,120
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",26-03-2025 22:00,20.939198,77.765701,NH3,1,8,4
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",26-03-2025 22:00,20.939198,77.765701,OZONE,19,120,80
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",26-03-2025 22:00,19.87562,75.38731,PM10,61,169,115
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",26-03-2025 22:00,19.8389439,75.244448,PM10,39,76,52
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",26-03-2025 22:00,19.8389439,75.244448,NH3,9,10,9
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",26-03-2025 22:00,19.8389439,75.244448,SO2,25,43,31
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",26-03-2025 22:00,19.8389439,75.244448,OZONE,9,191,130
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",26-03-2025 22:00,19.863756,75.321188,NO2,18,170,82
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",26-03-2025 22:00,24.10897,82.64558,NO2,5,33,17
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",26-03-2025 22:00,23.182719,75.768218,PM2.5,32,96,47
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",26-03-2025 22:00,23.182719,75.768218,CO,17,111,45
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",26-03-2025 22:00,19.10122,74.73339,PM10,48,150,87
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",26-03-2025 22:00,19.10122,74.73339,OZONE,24,261,146
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",26-03-2025 22:00,20.719516,77.000253,SO2,4,13,8
